"Die x (mm)","Die y (mm)","Site 1 Layer 1 Thickness (nm)","Site 1 Layer 2 Thickness (nm)","Site 1 Original Point Order"
-22.959,1.531,224.3342,1999.6,4099
-23.469,1.531,224.215,1999.563,4100
-23.98,1.531,224.1678,1999.557,4101
-24.49,1.531,224.1354,1999.548,4102
-24.49,2.041,224.2255,1999.541,4103
-23.98,2.041,224.2844,1999.564,4104
-23.469,2.041,224.2446,1999.537,4105
-22.959,2.041,224.2439,1999.533,4106
-22.449,2.041,224.3383,1999.565,4107
-21.939,2.041,224.3985,1999.564,4108
-21.429,2.041,224.4532,1999.575,4109
-20.918,2.041,224.4293,1999.521,4110
-20.408,2.041,224.6223,1999.57,4111
-19.898,2.041,224.879,1999.61,4112
-19.388,2.041,224.9692,1999.57,4113
-18.878,2.041,225.1016,1999.604,4114
-18.367,2.041,225.4464,1999.672,4115
-17.857,2.041,225.6155,1999.687,4116
-17.347,2.041,225.7962,1999.695,4117
-16.837,2.041,225.7938,1999.737,4118
-16.327,2.041,225.6278,1999.689,4119
-15.816,2.041,225.5726,1999.691,4120
-15.306,2.041,225.6558,1999.68,4121
-14.796,2.041,225.8207,1999.714,4122
-14.286,2.041,225.7883,1999.719,4123
-13.776,2.041,225.6118,1999.666,4124
-13.265,2.041,225.5168,1999.628,4125
-12.755,2.041,225.3573,1999.62,4126
-12.245,2.041,225.2143,1999.65,4127
-11.735,2.041,225.0097,1999.576,4128
-11.224,2.041,224.9872,1999.609,4129
-10.714,2.041,224.7298,1999.54,4130
-10.204,2.041,224.4831,1999.507,4131
-9.694,2.041,224.3644,1999.519,4132
-9.184,2.041,224.3077,1999.507,4133
-8.673,2.041,224.0323,1999.495,4134
-8.163,2.041,223.8503,1999.456,4135
-7.653,2.041,223.7146,1999.442,4136
-7.143,2.041,223.7693,1999.417,4137
-6.633,2.041,223.775,1999.423,4138
-6.122,2.041,223.7381,1999.433,4139
-5.612,2.041,223.7243,1999.405,4140
-5.102,2.041,223.7755,1999.43,4141
-4.592,2.041,223.9237,1999.427,4142
-4.082,2.041,223.943,1999.417,4143
-3.571,2.041,223.9191,1999.459,4144
-3.061,2.041,224.0849,1999.451,4145
-2.551,2.041,224.1685,1999.443,4146
-2.041,2.041,224.0889,1999.462,4147
-1.531,2.041,224.104,1999.444,4148
-1.02,2.041,224.2238,1999.464,4149
-0.51,2.041,224.2863,1999.481,4150
0,2.041,224.2417,1999.464,4151
0.51,2.041,224.274,1999.479,4152
1.02,2.041,224.1919,1999.47,4153
1.531,2.041,224.1769,1999.475,4154
2.041,2.041,224.0362,1999.44,4155
2.551,2.041,223.8752,1999.418,4156
3.061,2.041,223.9616,1999.425,4157
3.571,2.041,223.9387,1999.39,4158
4.082,2.041,223.9675,1999.425,4159
4.592,2.041,223.851,1999.42,4160
5.102,2.041,223.7814,1999.394,4161
5.612,2.041,223.6967,1999.405,4162
6.122,2.041,223.5344,1999.368,4163
6.633,2.041,223.4763,1999.344,4164
7.143,2.041,223.337,1999.329,4165
7.653,2.041,223.146,1999.285,4166
8.163,2.041,223.1345,1999.299,4167
8.673,2.041,222.9428,1999.264,4168
9.184,2.041,222.7276,1999.229,4169
9.694,2.041,222.5901,1999.207,4170
10.204,2.041,222.5124,1999.153,4171
10.714,2.041,222.5253,1999.2,4172
11.224,2.041,222.2674,1999.118,4173
11.735,2.041,222.0892,1999.113,4174
12.245,2.041,222.0495,1999.091,4175
12.755,2.041,222.021,1999.072,4176
13.265,2.041,222.1385,1999.088,4177
13.776,2.041,222.0994,1999.092,4178
14.286,2.041,222.0995,1999.108,4179
14.796,2.041,222.2005,1999.052,4180
15.306,2.041,222.256,1999.075,4181
15.816,2.041,222.4192,1999.159,4182
16.327,2.041,222.4226,1999.153,4183
16.837,2.041,222.5854,1999.156,4184
17.347,2.041,222.9113,1999.226,4185
17.857,2.041,222.8659,1999.209,4186
18.367,2.041,222.8971,1999.221,4187
18.878,2.041,222.9545,1999.194,4188
19.388,2.041,222.9865,1999.227,4189
19.898,2.041,223.0666,1999.225,4190
20.408,2.041,223.0024,1999.195,4191
20.918,2.041,222.9938,1999.209,4192
21.429,2.041,222.9624,1999.206,4193
21.939,2.041,222.8524,1999.195,4194
22.449,2.041,222.8423,1999.177,4195
22.959,2.041,222.8718,1999.192,4196
23.469,2.041,223.0281,1999.214,4197
23.98,2.041,223.2378,1999.24,4198
24.49,2.041,223.4408,1999.271,4199
24.49,2.551,223.2484,1999.216,4200
23.98,2.551,223.161,1999.212,4201
23.469,2.551,223.0467,1999.17,4202
22.959,2.551,222.9208,1999.164,4203
22.449,2.551,222.8997,1999.181,4204
21.939,2.551,222.8688,1999.196,4205
21.429,2.551,223.0071,1999.204,4206
20.918,2.551,223.0287,1999.205,4207
20.408,2.551,223.0733,1999.193,4208
19.898,2.551,223.0884,1999.208,4209
19.388,2.551,222.9649,1999.193,4210
18.878,2.551,222.9852,1999.204,4211
18.367,2.551,222.9837,1999.237,4212
17.857,2.551,222.8738,1999.202,4213
17.347,2.551,222.8622,1999.206,4214
16.837,2.551,222.4427,1999.13,4215
16.327,2.551,222.2667,1999.084,4216
15.816,2.551,222.2666,1999.066,4217
15.306,2.551,222.2764,1999.114,4218
14.796,2.551,222.2001,1999.063,4219
14.286,2.551,222.1695,1999.073,4220
13.776,2.551,222.1801,1999.076,4221
13.265,2.551,222.263,1999.081,4222
12.755,2.551,222.2405,1999.086,4223
12.245,2.551,222.1711,1999.08,4224
11.735,2.551,222.294,1999.093,4225
11.224,2.551,222.4747,1999.16,4226
10.714,2.551,222.5572,1999.199,4227
10.204,2.551,222.6046,1999.205,4228
9.694,2.551,222.7954,1999.207,4229
9.184,2.551,222.8321,1999.23,4230
8.673,2.551,223.0555,1999.269,4231
8.163,2.551,223.2734,1999.318,4232
7.653,2.551,223.2735,1999.3,4233
7.143,2.551,223.3014,1999.317,4234
6.633,2.551,223.4199,1999.322,4235
6.122,2.551,223.643,1999.382,4236
5.612,2.551,223.8178,1999.383,4237
5.102,2.551,223.7584,1999.371,4238
4.592,2.551,223.8023,1999.391,4239
4.082,2.551,223.9081,1999.416,4240
3.571,2.551,224.0194,1999.407,4241
3.061,2.551,223.9585,1999.425,4242
2.551,2.551,223.9035,1999.42,4243
2.041,2.551,224.0994,1999.465,4244
1.531,2.551,224.2513,1999.484,4245
1.02,2.551,224.2365,1999.464,4246
0.51,2.551,224.2946,1999.487,4247
0,2.551,224.187,1999.464,4248
-0.51,2.551,224.1917,1999.438,4249
-1.02,2.551,224.1693,1999.463,4250
-1.531,2.551,224.1078,1999.448,4251
-2.041,2.551,224.1255,1999.458,4252
-2.551,2.551,224.2658,1999.492,4253
-3.061,2.551,224.1184,1999.453,4254
-3.571,2.551,223.8619,1999.399,4255
-4.082,2.551,223.9588,1999.443,4256
-4.592,2.551,223.9987,1999.462,4257
-5.102,2.551,223.8413,1999.42,4258
-5.612,2.551,223.802,1999.433,4259
-6.122,2.551,223.8006,1999.413,4260
-6.633,2.551,223.9091,1999.454,4261
-7.143,2.551,223.8422,1999.418,4262
-7.653,2.551,223.8368,1999.427,4263
-8.163,2.551,223.9686,1999.446,4264
-8.673,2.551,224.1662,1999.494,4265
-9.184,2.551,224.4217,1999.521,4266
-9.694,2.551,224.5455,1999.51,4267
-10.204,2.551,224.5802,1999.518,4268
-10.714,2.551,224.8833,1999.582,4269
-11.224,2.551,225.1514,1999.611,4270
-11.735,2.551,225.1465,1999.568,4271
-12.245,2.551,225.2673,1999.644,4272
-12.755,2.551,225.4246,1999.625,4273
-13.265,2.551,225.5396,1999.639,4274
-13.776,2.551,225.614,1999.656,4275
-14.286,2.551,225.7053,1999.676,4276
-14.796,2.551,225.8187,1999.69,4277
-15.306,2.551,225.7368,1999.653,4278
-15.816,2.551,225.6771,1999.682,4279
-16.327,2.551,225.6635,1999.664,4280
-16.837,2.551,225.7346,1999.657,4281
-17.347,2.551,225.7184,1999.666,4282
-17.857,2.551,225.4734,1999.646,4283
-18.367,2.551,225.3076,1999.605,4284
-18.878,2.551,225.1337,1999.623,4285
-19.388,2.551,225.0016,1999.589,4286
-19.898,2.551,224.8654,1999.534,4287
-20.408,2.551,224.6336,1999.532,4288
-20.918,2.551,224.498,1999.521,4289
-21.429,2.551,224.4499,1999.544,4290
-21.939,2.551,224.3833,1999.548,4291
-22.449,2.551,224.2654,1999.56,4292
-22.959,2.551,224.2478,1999.564,4293
-23.469,2.551,224.3212,1999.543,4294
-23.98,2.551,224.277,1999.546,4295
-24.49,2.551,224.2959,1999.549,4296
-24.49,3.061,224.3254,1999.55,4297
-23.98,3.061,224.2367,1999.526,4298
-23.469,3.061,224.2346,1999.54,4299
-22.959,3.061,224.1789,1999.507,4300
-22.449,3.061,224.2213,1999.543,4301
-21.939,3.061,224.325,1999.518,4302
-21.429,3.061,224.457,1999.514,4303
-20.918,3.061,224.6002,1999.531,4304
-20.408,3.061,224.7343,1999.561,4305
-19.898,3.061,224.9808,1999.569,4306
-19.388,3.061,225.1033,1999.603,4307
-18.878,3.061,225.0479,1999.602,4308
-18.367,3.061,225.1359,1999.614,4309
-17.857,3.061,225.2425,1999.627,4310
-17.347,3.061,225.4847,1999.628,4311
-16.837,3.061,225.652,1999.642,4312
-16.327,3.061,225.6935,1999.646,4313
-15.816,3.061,225.6507,1999.643,4314
-15.306,3.061,225.7641,1999.669,4315
-14.796,3.061,225.8353,1999.658,4316
-14.286,3.061,225.7274,1999.665,4317
-13.776,3.061,225.6059,1999.637,4318
-13.265,3.061,225.6207,1999.645,4319
-12.755,3.061,225.5435,1999.649,4320
-12.245,3.061,225.2508,1999.593,4321
-11.735,3.061,225.1695,1999.601,4322
-11.224,3.061,225.083,1999.557,4323
-10.714,3.061,224.8938,1999.571,4324
-10.204,3.061,224.7251,1999.531,4325
-9.694,3.061,224.5542,1999.507,4326
-9.184,3.061,224.4347,1999.455,4327
-8.673,3.061,224.3263,1999.497,4328
-8.163,3.061,224.1068,1999.456,4329
-7.653,3.061,223.9476,1999.422,4330
-7.143,3.061,223.9545,1999.43,4331
-6.633,3.061,223.8985,1999.437,4332
-6.122,3.061,223.8137,1999.398,4333
-5.612,3.061,223.9274,1999.411,4334
-5.102,3.061,223.9237,1999.4,4335
-4.592,3.061,223.9437,1999.4,4336
-4.082,3.061,224.0145,1999.454,4337
-3.571,3.061,223.9603,1999.416,4338
-3.061,3.061,224.1204,1999.467,4339
-2.551,3.061,224.1702,1999.465,4340
-2.041,3.061,224.0925,1999.437,4341
-1.531,3.061,224.0265,1999.399,4342
-1.02,3.061,224.158,1999.428,4343
-0.51,3.061,224.1626,1999.449,4344
0,3.061,224.0842,1999.422,4345
0.51,3.061,224.231,1999.451,4346
1.02,3.061,224.2442,1999.452,4347
1.531,3.061,224.1435,1999.455,4348
2.041,3.061,224.1268,1999.438,4349
2.551,3.061,224.0057,1999.414,4350
3.061,3.061,224.0099,1999.415,4351
3.571,3.061,224.0945,1999.422,4352
4.082,3.061,223.9718,1999.411,4353
4.592,3.061,223.8003,1999.355,4354
5.102,3.061,223.8199,1999.37,4355
5.612,3.061,223.9532,1999.413,4356
6.122,3.061,223.7982,1999.39,4357
6.633,3.061,223.5093,1999.303,4358
7.143,3.061,223.4844,1999.319,4359
7.653,3.061,223.5107,1999.336,4360
8.163,3.061,223.3177,1999.275,4361
8.673,3.061,223.0344,1999.244,4362
9.184,3.061,222.9939,1999.215,4363
9.694,3.061,222.9024,1999.22,4364
10.204,3.061,222.6823,1999.189,4365
10.714,3.061,222.6296,1999.191,4366
11.224,3.061,222.5878,1999.176,4367
11.735,3.061,222.4532,1999.165,4368
12.245,3.061,222.2766,1999.067,4369
12.755,3.061,222.4272,1999.132,4370
13.265,3.061,222.4587,1999.17,4371
13.776,3.061,222.3112,1999.088,4372
14.286,3.061,222.2039,1999.063,4373
14.796,3.061,222.2142,1999.071,4374
15.306,3.061,222.1825,1999.057,4375
15.816,3.061,222.2681,1999.046,4376
16.327,3.061,222.3705,1999.106,4377
16.837,3.061,222.4288,1999.113,4378
17.347,3.061,222.7466,1999.168,4379
17.857,3.061,222.7953,1999.188,4380
18.367,3.061,222.8086,1999.166,4381
18.878,3.061,222.9053,1999.162,4382
19.388,3.061,223.0319,1999.227,4383
19.898,3.061,223.0204,1999.188,4384
20.408,3.061,223.0397,1999.194,4385
20.918,3.061,223.0203,1999.233,4386
21.429,3.061,222.9106,1999.173,4387
21.939,3.061,222.9387,1999.186,4388
22.449,3.061,222.9712,1999.192,4389
22.959,3.061,223.0102,1999.186,4390
23.469,3.061,223.1508,1999.197,4391
23.98,3.061,223.135,1999.212,4392
24.49,3.061,223.2364,1999.198,4393
24.49,3.571,223.2043,1999.188,4394
23.98,3.571,223.1382,1999.178,4395
23.469,3.571,223.1693,1999.203,4396
22.959,3.571,223.0122,1999.21,4397
22.449,3.571,223.0028,1999.154,4398
21.939,3.571,222.9873,1999.176,4399
21.429,3.571,222.889,1999.147,4400
20.918,3.571,222.9427,1999.179,4401
20.408,3.571,223.0502,1999.183,4402
19.898,3.571,223.0146,1999.194,4403
19.388,3.571,222.9149,1999.148,4404
18.878,3.571,222.9453,1999.187,4405
18.367,3.571,222.7369,1999.14,4406
17.857,3.571,222.7415,1999.166,4407
17.347,3.571,222.6742,1999.127,4408
16.837,3.571,222.5168,1999.128,4409
16.327,3.571,222.4692,1999.129,4410
15.816,3.571,222.3722,1999.111,4411
15.306,3.571,222.2084,1999.031,4412
14.796,3.571,222.1603,1999.044,4413
14.286,3.571,222.3385,1999.098,4414
13.776,3.571,222.498,1999.113,4415
13.265,3.571,222.5069,1999.156,4416
12.755,3.571,222.4851,1999.14,4417
12.245,3.571,222.4663,1999.143,4418
11.735,3.571,222.5176,1999.16,4419
11.224,3.571,222.6503,1999.184,4420
10.714,3.571,222.7776,1999.208,4421
10.204,3.571,222.8426,1999.176,4422
9.694,3.571,222.9751,1999.209,4423
9.184,3.571,223.0926,1999.228,4424
8.673,3.571,223.1681,1999.257,4425
8.163,3.571,223.4208,1999.3,4426
7.653,3.571,223.5266,1999.309,4427
7.143,3.571,223.593,1999.349,4428
6.633,3.571,223.6127,1999.342,4429
6.122,3.571,223.8598,1999.346,4430
5.612,3.571,224.0277,1999.375,4431
5.102,3.571,223.8956,1999.345,4432
4.592,3.571,223.9724,1999.415,4433
4.082,3.571,224.1347,1999.404,4434
3.571,3.571,224.1779,1999.43,4435
3.061,3.571,224.0907,1999.418,4436
2.551,3.571,224.1581,1999.419,4437
2.041,3.571,224.1594,1999.443,4438
1.531,3.571,224.2037,1999.425,4439
1.02,3.571,224.2058,1999.454,4440
0.51,3.571,224.2068,1999.395,4441
0,3.571,224.0701,1999.455,4442
-0.51,3.571,224.1997,1999.434,4443
-1.02,3.571,224.2279,1999.429,4444
-1.531,3.571,224.0758,1999.401,4445
-2.041,3.571,224.0529,1999.411,4446
-2.551,3.571,224.0331,1999.414,4447
-3.061,3.571,224.1793,1999.452,4448
-3.571,3.571,224.0889,1999.408,4449
-4.082,3.571,223.9973,1999.41,4450
-4.592,3.571,224.0781,1999.44,4451
-5.102,3.571,224.0372,1999.419,4452
-5.612,3.571,224.0674,1999.386,4453
-6.122,3.571,224.028,1999.42,4454
-6.633,3.571,223.9768,1999.432,4455
-7.143,3.571,224.0191,1999.431,4456
-7.653,3.571,224.0769,1999.443,4457
-8.163,3.571,224.2185,1999.486,4458
-8.673,3.571,224.3998,1999.517,4459
-9.184,3.571,224.5592,1999.506,4460
-9.694,3.571,224.7081,1999.518,4461
-10.204,3.571,224.8171,1999.502,4462
-10.714,3.571,225.0024,1999.526,4463
-11.224,3.571,225.2195,1999.568,4464
-11.735,3.571,225.2602,1999.571,4465
-12.245,3.571,225.3566,1999.603,4466
-12.755,3.571,225.5548,1999.614,4467
-13.265,3.571,225.6459,1999.639,4468
-13.776,3.571,225.6578,1999.643,4469
-14.286,3.571,225.7592,1999.65,4470
-14.796,3.571,225.854,1999.655,4471
-15.306,3.571,225.7666,1999.651,4472
-15.816,3.571,225.6633,1999.626,4473
-16.327,3.571,225.6153,1999.631,4474
-16.837,3.571,225.5587,1999.599,4475
-17.347,3.571,225.43,1999.605,4476
-17.857,3.571,225.1578,1999.574,4477
-18.367,3.571,225.0595,1999.575,4478
-18.878,3.571,224.9566,1999.557,4479
-19.388,3.571,224.9111,1999.549,4480
-19.898,3.571,224.852,1999.562,4481
-20.408,3.571,224.7916,1999.566,4482
-20.918,3.571,224.6349,1999.516,4483
-21.429,3.571,224.3835,1999.512,4484
-21.939,3.571,224.2086,1999.508,4485
-22.449,3.571,224.0899,1999.462,4486
-22.959,3.571,224.1805,1999.482,4487
-23.469,3.571,224.2428,1999.514,4488
-23.98,3.571,224.2468,1999.499,4489
-24.49,3.571,224.2954,1999.524,4490
-24.49,4.082,224.2295,1999.502,4491
-23.98,4.082,224.225,1999.509,4492
-23.469,4.082,224.2439,1999.497,4493
-22.959,4.082,224.2186,1999.495,4494
-22.449,4.082,224.2001,1999.505,4495
-21.939,4.082,224.2449,1999.505,4496
-21.429,4.082,224.4005,1999.518,4497
-20.918,4.082,224.4657,1999.511,4498
-20.408,4.082,224.5579,1999.532,4499
-19.898,4.082,224.6726,1999.503,4500
-19.388,4.082,224.8187,1999.529,4501
-18.878,4.082,224.9527,1999.511,4502
-18.367,4.082,225.1105,1999.554,4503
-17.857,4.082,225.3247,1999.586,4504
-17.347,4.082,225.4487,1999.575,4505
-16.837,4.082,225.5625,1999.615,4506
-16.327,4.082,225.6173,1999.608,4507
-15.816,4.082,225.698,1999.631,4508
-15.306,4.082,225.7289,1999.621,4509
-14.796,4.082,225.8201,1999.634,4510
-14.286,4.082,225.7609,1999.63,4511
-13.776,4.082,225.6306,1999.615,4512
-13.265,4.082,225.6796,1999.604,4513
-12.755,4.082,225.6282,1999.633,4514
-12.245,4.082,225.4575,1999.573,4515
-11.735,4.082,225.358,1999.588,4516
-11.224,4.082,225.2238,1999.58,4517
-10.714,4.082,225.0161,1999.521,4518
-10.204,4.082,224.8621,1999.517,4519
-9.694,4.082,224.7093,1999.493,4520
-9.184,4.082,224.5102,1999.499,4521
-8.673,4.082,224.4018,1999.487,4522
-8.163,4.082,224.1457,1999.432,4523
-7.653,4.082,224.0569,1999.445,4524
-7.143,4.082,224.0286,1999.413,4525
-6.633,4.082,224.0798,1999.4,4526
-6.122,4.082,224.1067,1999.421,4527
-5.612,4.082,224.0544,1999.415,4528
-5.102,4.082,224.114,1999.42,4529
-4.592,4.082,224.0533,1999.417,4530
-4.082,4.082,224.0644,1999.397,4531
-3.571,4.082,224.0956,1999.412,4532
-3.061,4.082,224.2224,1999.436,4533
-2.551,4.082,224.1877,1999.432,4534
-2.041,4.082,224.0745,1999.436,4535
-1.531,4.082,224.0932,1999.414,4536
-1.02,4.082,224.2936,1999.457,4537
-0.51,4.082,224.3283,1999.474,4538
0,4.082,224.2314,1999.441,4539
0.51,4.082,224.1812,1999.435,4540
1.02,4.082,224.3214,1999.449,4541
1.531,4.082,224.3153,1999.425,4542
2.041,4.082,224.2637,1999.454,4543
2.551,4.082,224.2757,1999.437,4544
3.061,4.082,224.2699,1999.43,4545
3.571,4.082,224.2689,1999.442,4546
4.082,4.082,224.2332,1999.428,4547
4.592,4.082,224.1889,1999.45,4548
5.102,4.082,224.0464,1999.405,4549
5.612,4.082,223.9853,1999.392,4550
6.122,4.082,223.8313,1999.372,4551
6.633,4.082,223.6984,1999.338,4552
7.143,4.082,223.6518,1999.316,4553
7.653,4.082,223.5523,1999.327,4554
8.163,4.082,223.4851,1999.31,4555
8.673,4.082,223.2969,1999.271,4556
9.184,4.082,223.2021,1999.251,4557
9.694,4.082,223.1384,1999.227,4558
10.204,4.082,222.9491,1999.198,4559
10.714,4.082,222.8924,1999.206,4560
11.224,4.082,222.8225,1999.181,4561
11.735,4.082,222.6967,1999.16,4562
12.245,4.082,222.5654,1999.172,4563
12.755,4.082,222.5094,1999.135,4564
13.265,4.082,222.4246,1999.105,4565
13.776,4.082,222.383,1999.105,4566
14.286,4.082,222.2,1999.053,4567
14.796,4.082,222.1295,1999.048,4568
15.306,4.082,222.1839,1999.035,4569
15.816,4.082,222.3657,1999.131,4570
16.327,4.082,222.2607,1999.068,4571
16.837,4.082,222.3469,1999.104,4572
17.347,4.082,222.5188,1999.118,4573
17.857,4.082,222.7229,1999.159,4574
18.367,4.082,222.6902,1999.15,4575
18.878,4.082,222.7652,1999.117,4576
19.388,4.082,222.8219,1999.176,4577
19.898,4.082,222.9085,1999.137,4578
20.408,4.082,222.9605,1999.187,4579
20.918,4.082,222.8803,1999.153,4580
21.429,4.082,222.9767,1999.157,4581
21.939,4.082,223.0275,1999.175,4582
22.449,4.082,223.0283,1999.186,4583
22.959,4.082,223.0419,1999.171,4584
23.469,4.082,223.1646,1999.18,4585
23.98,4.082,223.1842,1999.174,4586
24.49,4.082,223.2399,1999.168,4587
24.49,4.592,223.3477,1999.186,4588
23.98,4.592,223.1971,1999.178,4589
23.469,4.592,223.1694,1999.16,4590
22.959,4.592,223.0719,1999.149,4591
22.449,4.592,222.9535,1999.153,4592
21.939,4.592,223.0052,1999.143,4593
21.429,4.592,222.9805,1999.2,4594
20.918,4.592,222.9046,1999.16,4595
20.408,4.592,222.8866,1999.155,4596
19.898,4.592,222.8985,1999.136,4597
19.388,4.592,222.7816,1999.123,4598
18.878,4.592,222.6176,1999.097,4599
18.367,4.592,222.6381,1999.125,4600
17.857,4.592,222.6746,1999.12,4601
17.347,4.592,222.4625,1999.063,4602
16.837,4.592,222.2925,1999.046,4603
16.327,4.592,222.1228,1999.011,4604
15.816,4.592,222.1581,1999.031,4605
15.306,4.592,222.1755,1999.037,4606
14.796,4.592,222.1562,1999.046,4607
14.286,4.592,222.1507,1999.021,4608
13.776,4.592,222.2836,1999.048,4609
13.265,4.592,222.2831,1999.047,4610
12.755,4.592,222.4256,1999.117,4611
12.245,4.592,222.5763,1999.129,4612
11.735,4.592,222.805,1999.174,4613
11.224,4.592,222.8472,1999.186,4614
10.714,4.592,222.9872,1999.194,4615
10.204,4.592,223.0481,1999.196,4616
9.694,4.592,223.1461,1999.221,4617
9.184,4.592,223.2328,1999.235,4618
8.673,4.592,223.3397,1999.269,4619
8.163,4.592,223.4671,1999.297,4620
7.653,4.592,223.7056,1999.318,4621
7.143,4.592,223.8455,1999.364,4622
6.633,4.592,223.8056,1999.33,4623
6.122,4.592,223.9236,1999.357,4624
5.612,4.592,224.0105,1999.371,4625
5.102,4.592,224.1493,1999.39,4626
4.592,4.592,224.2963,1999.447,4627
4.082,4.592,224.2449,1999.404,4628
3.571,4.592,224.3542,1999.389,4629
3.061,4.592,224.3943,1999.398,4630
2.551,4.592,224.3398,1999.439,4631
2.041,4.592,224.3496,1999.441,4632
1.531,4.592,224.4678,1999.467,4633
1.02,4.592,224.4107,1999.443,4634
0.51,4.592,224.2504,1999.412,4635
0,4.592,224.223,1999.386,4636
-0.51,4.592,224.297,1999.439,4637
-1.02,4.592,224.2498,1999.391,4638
-1.531,4.592,224.0332,1999.402,4639
-2.041,4.592,224.2442,1999.449,4640
-2.551,4.592,224.31,1999.422,4641
-3.061,4.592,224.1754,1999.395,4642
-3.571,4.592,224.0734,1999.416,4643
-4.082,4.592,224.0974,1999.4,4644
-4.592,4.592,224.1689,1999.422,4645
-5.102,4.592,224.1533,1999.414,4646
-5.612,4.592,224.1029,1999.419,4647
-6.122,4.592,224.1402,1999.401,4648
-6.633,4.592,224.1224,1999.405,4649
-7.143,4.592,224.0536,1999.413,4650
-7.653,4.592,224.1484,1999.414,4651
-8.163,4.592,224.2176,1999.432,4652
-8.673,4.592,224.4083,1999.453,4653
-9.184,4.592,224.5023,1999.463,4654
-9.694,4.592,224.7325,1999.466,4655
-10.204,4.592,224.8957,1999.488,4656
-10.714,4.592,225.0649,1999.546,4657
-11.224,4.592,225.1813,1999.555,4658
-11.735,4.592,225.3406,1999.578,4659
-12.245,4.592,225.4836,1999.569,4660
-12.755,4.592,225.6648,1999.604,4661
-13.265,4.592,225.6911,1999.597,4662
-13.776,4.592,225.5961,1999.615,4663
-14.286,4.592,225.7461,1999.594,4664
-14.796,4.592,225.8309,1999.627,4665
-15.306,4.592,225.8178,1999.606,4666
-15.816,4.592,225.8442,1999.626,4667
-16.327,4.592,225.8029,1999.624,4668
-16.837,4.592,225.6984,1999.603,4669
-17.347,4.592,225.5303,1999.578,4670
-17.857,4.592,225.3893,1999.575,4671
-18.367,4.592,225.2201,1999.575,4672
-18.878,4.592,225.1077,1999.52,4673
-19.388,4.592,224.9356,1999.502,4674
-19.898,4.592,224.7144,1999.497,4675
-20.408,4.592,224.4961,1999.462,4676
-20.918,4.592,224.3519,1999.464,4677
-21.429,4.592,224.3266,1999.508,4678
-21.939,4.592,224.2601,1999.449,4679
-22.449,4.592,224.2454,1999.473,4680
-22.959,4.592,224.2613,1999.474,4681
-23.469,4.592,224.2371,1999.478,4682
-23.98,4.592,224.1889,1999.439,4683
-24.49,4.592,224.2604,1999.498,4684
-23.98,5.102,224.2554,1999.47,4685
-23.469,5.102,224.2556,1999.474,4686
-22.959,5.102,224.3058,1999.444,4687
-22.449,5.102,224.2777,1999.493,4688
-21.939,5.102,224.3978,1999.456,4689
-21.429,5.102,224.4094,1999.454,4690
-20.918,5.102,224.4598,1999.405,4691
-20.408,5.102,224.7187,1999.486,4692
-19.898,5.102,224.8617,1999.526,4693
-19.388,5.102,225.0701,1999.531,4694
-18.878,5.102,225.2201,1999.532,4695
-18.367,5.102,225.2599,1999.547,4696
-17.857,5.102,225.3408,1999.59,4697
-17.347,5.102,225.5429,1999.584,4698
-16.837,5.102,225.827,1999.612,4699
-16.327,5.102,225.9073,1999.628,4700
-15.816,5.102,225.901,1999.62,4701
-15.306,5.102,225.8257,1999.605,4702
-14.796,5.102,225.7554,1999.613,4703
-14.286,5.102,225.668,1999.587,4704
-13.776,5.102,225.6122,1999.584,4705
-13.265,5.102,225.6684,1999.591,4706
-12.755,5.102,225.6352,1999.589,4707
-12.245,5.102,225.4624,1999.552,4708
-11.735,5.102,225.1435,1999.52,4709
-11.224,5.102,225.196,1999.513,4710
-10.714,5.102,225.1196,1999.517,4711
-10.204,5.102,225.0258,1999.473,4712
-9.694,5.102,224.7928,1999.444,4713
-9.184,5.102,224.6087,1999.465,4714
-8.673,5.102,224.3687,1999.467,4715
-8.163,5.102,224.1956,1999.403,4716
-7.653,5.102,224.1161,1999.409,4717
-7.143,5.102,224.0776,1999.395,4718
-6.633,5.102,224.1029,1999.399,4719
-6.122,5.102,224.124,1999.394,4720
-5.612,5.102,224.0837,1999.408,4721
-5.102,5.102,224.0572,1999.377,4722
-4.592,5.102,224.1029,1999.395,4723
